8050	0000,0000,0000,0007,0000,0000,0000,000f,0000,0000,0000,004f,0000,0000,0000,0032,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a0
8051	0000,0000,0000,0005,0000,0000,0000,000b,0000,0000,0000,0050,0000,0000,0000,0037,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,0089
8052	0000,0000,0000,0003,0000,0000,0000,000b,0000,0000,0000,0042,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,0069,0000,0000,0000,00a1
8053	0000,0000,0000,0006,0000,0000,0000,0015,0000,0000,0000,004e,0000,0000,0000,003a,0000,0000,0000,0055,0000,0000,0000,0000,0000,0000,0000,00a0
8054	0000,0000,0000,0008,0000,0000,0000,0018,0000,0000,0000,0040,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,005b,0000,0000,0000,0086
8055	0000,0000,0000,0007,0000,0000,0000,0009,0000,0000,0000,0045,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,0077,0000,0000,0000,008b
8056	0000,0000,0000,0005,0000,0000,0000,0013,0000,0000,0000,004f,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0066,0000,0000,0000,008d
8057	0000,0000,0000,0007,0000,0000,0000,0009,0000,0000,0000,0045,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,007e,0000,0000,0000,0000
8058	0000,0000,0000,0003,0000,0000,0000,0009,0000,0000,0000,0053,0000,0000,0000,0023,0000,0000,0000,0055,0000,0000,0000,0068,0000,0000,0000,0092
8059	0000,0000,0000,0002,0000,0000,0000,000c,0000,0000,0000,0051,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,0092
8060	0000,0000,0000,0002,0000,0000,0000,000b,0000,0000,0000,003e,0000,0000,0000,001c,0000,0000,0000,0056,0000,0000,0000,005f,0000,0000,0000,00a1
8061	0000,0000,0000,0004,0000,0000,0000,000e,0000,0000,0000,0045,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0083,0000,0000,0000,0096
8062	0000,0000,0000,0007,0000,0000,0000,0011,0000,0000,0000,0052,0000,0000,0000,002a,0000,0000,0000,0057,0000,0000,0000,0000,0000,0000,0000,0096
8063	0000,0000,0000,0008,0000,0000,0000,001a,0000,0000,0000,0045,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0064,0000,0000,0000,0097
8064	0000,0000,0000,0002,0000,0000,0000,000a,0000,0000,0000,003e,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,008c
8065	0000,0000,0000,0003,0000,0000,0000,000e,0000,0000,0000,004c,0000,0000,0000,0037,0000,0000,0000,0000,0000,0000,0000,0079,0000,0000,0000,0095
8066	0000,0000,0000,0004,0000,0000,0000,0010,0000,0000,0000,0042,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0096
8067	0000,0000,0000,0002,0000,0000,0000,0018,0000,0000,0000,004c,0000,0000,0000,0023,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,0092
8068	0000,0000,0000,0003,0000,0000,0000,0009,0000,0000,0000,0040,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,0063,0000,0000,0000,008f
8069	0000,0000,0000,0003,0000,0000,0000,000e,0000,0000,0000,0045,0000,0000,0000,0025,0000,0000,0000,0059,0000,0000,0000,007b,0000,0000,0000,0000
8070	0000,0000,0000,0001,0000,0000,0000,000e,0000,0000,0000,0042,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,0075,0000,0000,0000,008e
8071	0000,0000,0000,0001,0000,0000,0000,000e,0000,0000,0000,0046,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,006d,0000,0000,0000,008b
8072	0000,0000,0000,0006,0000,0000,0000,0009,0000,0000,0000,0048,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0068,0000,0000,0000,0000
8073	0000,0000,0000,0002,0000,0000,0000,0018,0000,0000,0000,0040,0000,0000,0000,0025,0000,0000,0000,0057,0000,0000,0000,0079,0000,0000,0000,0095
8074	0000,0000,0000,0008,0000,0000,0000,000b,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0059,0000,0000,0000,0084,0000,0000,0000,008b
8075	0000,0000,0000,0006,0000,0000,0000,000c,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a5
8076	0000,0000,0000,0002,0000,0000,0000,000e,0000,0000,0000,004b,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,007d,0000,0000,0000,008a
8077	0000,0000,0000,0007,0000,0000,0000,000c,0000,0000,0000,003f,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,008b
8078	0000,0000,0000,0005,0000,0000,0000,0009,0000,0000,0000,0048,0000,0000,0000,003c,0000,0000,0000,0000,0000,0000,0000,0082,0000,0000,0000,00a1
8079	0000,0000,0000,0003,0000,0000,0000,000a,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0078,0000,0000,0000,00a3
8080	0000,0000,0000,0007,0000,0000,0000,000b,0000,0000,0000,0043,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,0072,0000,0000,0000,0098
8081	0000,0000,0000,0006,0000,0000,0000,000b,0000,0000,0000,0044,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,006a,0000,0000,0000,00a4
8082	0000,0000,0000,0003,0000,0000,0000,000a,0000,0000,0000,003f,0000,0000,0000,001c,0000,0000,0000,0054,0000,0000,0000,007c,0000,0000,0000,0091
8083	0000,0000,0000,0003,0000,0000,0000,001a,0000,0000,0000,004c,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,005c,0000,0000,0000,008c
8084	0000,0000,0000,0004,0000,0000,0000,000c,0000,0000,0000,0048,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a3
8085	0000,0000,0000,0001,0000,0000,0000,0015,0000,0000,0000,003f,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a1
8086	0000,0000,0000,0005,0000,0000,0000,000b,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,006d,0000,0000,0000,008e
8087	0000,0000,0000,0006,0000,0000,0000,0009,0000,0000,0000,004c,0000,0000,0000,0030,0000,0000,0000,0059,0000,0000,0000,0000,0000,0000,0000,008b
8088	0000,0000,0000,0002,0000,0000,0000,000a,0000,0000,0000,0042,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,007b,0000,0000,0000,0095
8089	0000,0000,0000,0003,0000,0000,0000,0012,0000,0000,0000,004d,0000,0000,0000,001c,0000,0000,0000,0055,0000,0000,0000,0080,0000,0000,0000,00a1
8090	0000,0000,0000,0008,0000,0000,0000,000c,0000,0000,0000,004f,0000,0000,0000,0023,0000,0000,0000,0000,0000,0000,0000,0075,0000,0000,0000,009d
8091	0000,0000,0000,0007,0000,0000,0000,0010,0000,0000,0000,0040,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,006a,0000,0000,0000,0087
8092	0000,0000,0000,0008,0000,0000,0000,000b,0000,0000,0000,003f,0000,0000,0000,002e,0000,0000,0000,0000,0000,0000,0000,0062,0000,0000,0000,009a
8093	0000,0000,0000,0005,0000,0000,0000,000b,0000,0000,0000,0048,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,006c,0000,0000,0000,0085
8094	0000,0000,0000,0004,0000,0000,0000,0011,0000,0000,0000,004e,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,007f,0000,0000,0000,0095
8095	0000,0000,0000,0005,0000,0000,0000,000e,0000,0000,0000,0042,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,008f
8096	0000,0000,0000,0007,0000,0000,0000,0009,0000,0000,0000,0044,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a1
8097	0000,0000,0000,0005,0000,0000,0000,000e,0000,0000,0000,004f,0000,0000,0000,0029,0000,0000,0000,0058,0000,0000,0000,0077,0000,0000,0000,008c
8098	0000,0000,0000,0004,0000,0000,0000,000f,0000,0000,0000,0050,0000,0000,0000,001c,0000,0000,0000,0059,0000,0000,0000,006e,0000,0000,0000,0000
8099	0000,0000,0000,0003,0000,0000,0000,000c,0000,0000,0000,0052,0000,0000,0000,0033,0000,0000,0000,0000,0000,0000,0000,006e,0000,0000,0000,008f
8100	0000,0000,0000,0002,0000,0000,0000,000e,0000,0000,0000,004d,0000,0000,0000,001f,0000,0000,0000,0059,0000,0000,0000,007d,0000,0000,0000,00a1
8101	0000,0000,0000,0007,0000,0000,0000,0010,0000,0000,0000,0044,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0063,0000,0000,0000,00a2
8102	0000,0000,0000,0003,0000,0000,0000,000a,0000,0000,0000,0050,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,007c,0000,0000,0000,009e
8103	0000,0000,0000,0003,0000,0000,0000,0011,0000,0000,0000,0043,0000,0000,0000,0028,0000,0000,0000,0000,0000,0000,0000,0066,0000,0000,0000,00a1
8104	0000,0000,0000,0001,0000,0000,0000,001a,0000,0000,0000,003e,0000,0000,0000,001c,0000,0000,0000,0056,0000,0000,0000,007b,0000,0000,0000,0093
8105	0000,0000,0000,0008,0000,0000,0000,000f,0000,0000,0000,0040,0000,0000,0000,002e,0000,0000,0000,0058,0000,0000,0000,0067,0000,0000,0000,008e
8106	0000,0000,0000,0001,0000,0000,0000,000f,0000,0000,0000,0042,0000,0000,0000,0023,0000,0000,0000,0000,0000,0000,0000,005d,0000,0000,0000,0087
8107	0000,0000,0000,0007,0000,0000,0000,0016,0000,0000,0000,004d,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,007b,0000,0000,0000,008b
8108	0000,0000,0000,0001,0000,0000,0000,0011,0000,0000,0000,0050,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,0069,0000,0000,0000,008f
8109	0000,0000,0000,0001,0000,0000,0000,0009,0000,0000,0000,0040,0000,0000,0000,003b,0000,0000,0000,0059,0000,0000,0000,0000,0000,0000,0000,0091
8110	0000,0000,0000,0004,0000,0000,0000,000e,0000,0000,0000,004f,0000,0000,0000,0022,0000,0000,0000,0000,0000,0000,0000,0073,0000,0000,0000,0095
8111	0000,0000,0000,0001,0000,0000,0000,000b,0000,0000,0000,0053,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0071,0000,0000,0000,00a3
8112	0000,0000,0000,0003,0000,0000,0000,000e,0000,0000,0000,004a,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,007f,0000,0000,0000,0096
8113	0000,0000,0000,0002,0000,0000,0000,000d,0000,0000,0000,0050,0000,0000,0000,002b,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,0000
8114	0000,0000,0000,0004,0000,0000,0000,0012,0000,0000,0000,0042,0000,0000,0000,0025,0000,0000,0000,0058,0000,0000,0000,0000,0000,0000,0000,009b
8115	0000,0000,0000,0002,0000,0000,0000,0012,0000,0000,0000,0043,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,008e
8116	0000,0000,0000,0004,0000,0000,0000,000d,0000,0000,0000,0050,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,0081,0000,0000,0000,0000
8117	0000,0000,0000,0001,0000,0000,0000,000e,0000,0000,0000,0047,0000,0000,0000,001d,0000,0000,0000,0000,0000,0000,0000,007d,0000,0000,0000,0092
8118	0000,0000,0000,0003,0000,0000,0000,000e,0000,0000,0000,0043,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0067,0000,0000,0000,008f
8119	0000,0000,0000,0005,0000,0000,0000,000e,0000,0000,0000,0042,0000,0000,0000,001f,0000,0000,0000,0059,0000,0000,0000,0000,0000,0000,0000,0092
8120	0000,0000,0000,0008,0000,0000,0000,000e,0000,0000,0000,004e,0000,0000,0000,0026,0000,0000,0000,0000,0000,0000,0000,007a,0000,0000,0000,00a1
8121	0000,0000,0000,0001,0000,0000,0000,000a,0000,0000,0000,004d,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,0063,0000,0000,0000,00a3
8122	0000,0000,0000,0001,0000,0000,0000,000e,0000,0000,0000,003d,0000,0000,0000,0023,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,0000
8123	0000,0000,0000,0001,0000,0000,0000,000b,0000,0000,0000,004d,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,007c,0000,0000,0000,0085
8124	0000,0000,0000,0008,0000,0000,0000,0012,0000,0000,0000,004d,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,007b,0000,0000,0000,0093
8125	0000,0000,0000,0005,0000,0000,0000,000e,0000,0000,0000,0052,0000,0000,0000,0031,0000,0000,0000,0000,0000,0000,0000,007c,0000,0000,0000,0000
8126	0000,0000,0000,0007,0000,0000,0000,001a,0000,0000,0000,004a,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,007e,0000,0000,0000,0097
8127	0000,0000,0000,0004,0000,0000,0000,0018,0000,0000,0000,004f,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,0069,0000,0000,0000,008f
8128	0000,0000,0000,0006,0000,0000,0000,0009,0000,0000,0000,0044,0000,0000,0000,003a,0000,0000,0000,0000,0000,0000,0000,0066,0000,0000,0000,00a7
8129	0000,0000,0000,0007,0000,0000,0000,000b,0000,0000,0000,0047,0000,0000,0000,0028,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0088
8130	0000,0000,0000,0007,0000,0000,0000,0011,0000,0000,0000,004f,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,006e,0000,0000,0000,008e
8131	0000,0000,0000,0005,0000,0000,0000,0011,0000,0000,0000,0048,0000,0000,0000,0034,0000,0000,0000,0054,0000,0000,0000,0000,0000,0000,0000,0000
8132	0000,0000,0000,0001,0000,0000,0000,000e,0000,0000,0000,003d,0000,0000,0000,002e,0000,0000,0000,0054,0000,0000,0000,007e,0000,0000,0000,00a5
8133	0000,0000,0000,0007,0000,0000,0000,0011,0000,0000,0000,0046,0000,0000,0000,0023,0000,0000,0000,0056,0000,0000,0000,0064,0000,0000,0000,009e
8134	0000,0000,0000,0005,0000,0000,0000,000d,0000,0000,0000,004c,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0071,0000,0000,0000,0000
8135	0000,0000,0000,0002,0000,0000,0000,0009,0000,0000,0000,004a,0000,0000,0000,0029,0000,0000,0000,0059,0000,0000,0000,0069,0000,0000,0000,00a6
8136	0000,0000,0000,0001,0000,0000,0000,0009,0000,0000,0000,003d,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,0080,0000,0000,0000,00a2
8137	0000,0000,0000,0006,0000,0000,0000,000b,0000,0000,0000,0040,0000,0000,0000,0033,0000,0000,0000,0000,0000,0000,0000,0065,0000,0000,0000,00a7
8138	0000,0000,0000,0004,0000,0000,0000,0009,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0079,0000,0000,0000,00a1
8139	0000,0000,0000,0002,0000,0000,0000,000e,0000,0000,0000,004e,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,009a
8140	0000,0000,0000,0004,0000,0000,0000,0014,0000,0000,0000,0050,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,0000
8141	0000,0000,0000,0007,0000,0000,0000,0016,0000,0000,0000,0043,0000,0000,0000,001c,0000,0000,0000,0058,0000,0000,0000,0000,0000,0000,0000,0085
8142	0000,0000,0000,0003,0000,0000,0000,000a,0000,0000,0000,004f,0000,0000,0000,002c,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,0000
8143	0000,0000,0000,0001,0000,0000,0000,0015,0000,0000,0000,004d,0000,0000,0000,0036,0000,0000,0000,0000,0000,0000,0000,0068,0000,0000,0000,00a2
8144	0000,0000,0000,0003,0000,0000,0000,001a,0000,0000,0000,0047,0000,0000,0000,0030,0000,0000,0000,0055,0000,0000,0000,0000,0000,0000,0000,0000
8145	0000,0000,0000,0005,0000,0000,0000,0015,0000,0000,0000,0042,0000,0000,0000,0022,0000,0000,0000,0000,0000,0000,0000,0065,0000,0000,0000,00a2
8146	0000,0000,0000,0007,0000,0000,0000,0015,0000,0000,0000,0042,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
8147	0000,0000,0000,0008,0000,0000,0000,000c,0000,0000,0000,0045,0000,0000,0000,0028,0000,0000,0000,0000,0000,0000,0000,0078,0000,0000,0000,0000
8148	0000,0000,0000,0006,0000,0000,0000,000a,0000,0000,0000,004c,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,007b,0000,0000,0000,0097
8149	0000,0000,0000,0003,0000,0000,0000,000b,0000,0000,0000,004f,0000,0000,0000,003a,0000,0000,0000,0000,0000,0000,0000,0075,0000,0000,0000,009d
8150	0000,0000,0000,0001,0000,0000,0000,000b,0000,0000,0000,0041,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0068,0000,0000,0000,0091
8151	0000,0000,0000,0007,0000,0000,0000,000d,0000,0000,0000,0042,0000,0000,0000,0038,0000,0000,0000,0057,0000,0000,0000,0075,0000,0000,0000,0089
8152	0000,0000,0000,0002,0000,0000,0000,000a,0000,0000,0000,003e,0000,0000,0000,001c,0000,0000,0000,0058,0000,0000,0000,0067,0000,0000,0000,0000
8153	0000,0000,0000,0006,0000,0000,0000,001b,0000,0000,0000,004f,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0091
8154	0000,0000,0000,0008,0000,0000,0000,0013,0000,0000,0000,0053,0000,0000,0000,0022,0000,0000,0000,0000,0000,0000,0000,005c,0000,0000,0000,0000
8155	0000,0000,0000,0006,0000,0000,0000,0018,0000,0000,0000,0047,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,006c,0000,0000,0000,0096
8156	0000,0000,0000,0001,0000,0000,0000,0010,0000,0000,0000,0048,0000,0000,0000,0028,0000,0000,0000,0000,0000,0000,0000,0084,0000,0000,0000,00a5
8157	0000,0000,0000,0005,0000,0000,0000,0013,0000,0000,0000,0040,0000,0000,0000,003a,0000,0000,0000,0000,0000,0000,0000,0073,0000,0000,0000,008a
8158	0000,0000,0000,0005,0000,0000,0000,000e,0000,0000,0000,0040,0000,0000,0000,003c,0000,0000,0000,0000,0000,0000,0000,0060,0000,0000,0000,0085
8159	0000,0000,0000,0001,0000,0000,0000,0018,0000,0000,0000,003d,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
8160	0000,0000,0000,0008,0000,0000,0000,000e,0000,0000,0000,0048,0000,0000,0000,0020,0000,0000,0000,0057,0000,0000,0000,0079,0000,0000,0000,0000
8161	0000,0000,0000,0007,0000,0000,0000,0014,0000,0000,0000,003d,0000,0000,0000,0037,0000,0000,0000,0059,0000,0000,0000,0063,0000,0000,0000,0086
8162	0000,0000,0000,0006,0000,0000,0000,0009,0000,0000,0000,0050,0000,0000,0000,003b,0000,0000,0000,0056,0000,0000,0000,006b,0000,0000,0000,0088
8163	0000,0000,0000,0007,0000,0000,0000,000b,0000,0000,0000,004a,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0084,0000,0000,0000,0085
8164	0000,0000,0000,0004,0000,0000,0000,0018,0000,0000,0000,0044,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,005e,0000,0000,0000,008e
8165	0000,0000,0000,0004,0000,0000,0000,0013,0000,0000,0000,0040,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0091
8166	0000,0000,0000,0007,0000,0000,0000,000c,0000,0000,0000,0052,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0071,0000,0000,0000,008c
8167	0000,0000,0000,0007,0000,0000,0000,000b,0000,0000,0000,0051,0000,0000,0000,003a,0000,0000,0000,0058,0000,0000,0000,0076,0000,0000,0000,0000
8168	0000,0000,0000,0002,0000,0000,0000,0013,0000,0000,0000,004f,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,00a3
8169	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,003e,0000,0000,0000,0030,0000,0000,0000,0058,0000,0000,0000,005f,0000,0000,0000,0097
8170	0000,0000,0000,0001,0000,0000,0000,0014,0000,0000,0000,0050,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0095
8171	0000,0000,0000,0007,0000,0000,0000,000d,0000,0000,0000,003f,0000,0000,0000,0034,0000,0000,0000,0056,0000,0000,0000,005f,0000,0000,0000,0000
8172	0000,0000,0000,0003,0000,0000,0000,0009,0000,0000,0000,0042,0000,0000,0000,0024,0000,0000,0000,0059,0000,0000,0000,0000,0000,0000,0000,0085
8173	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,004f,0000,0000,0000,0038,0000,0000,0000,0054,0000,0000,0000,005d,0000,0000,0000,0086
8174	0000,0000,0000,0004,0000,0000,0000,001b,0000,0000,0000,0052,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,007d,0000,0000,0000,008f
8175	0000,0000,0000,0008,0000,0000,0000,000e,0000,0000,0000,003d,0000,0000,0000,001f,0000,0000,0000,0057,0000,0000,0000,0077,0000,0000,0000,0093
8176	0000,0000,0000,0004,0000,0000,0000,000e,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0059,0000,0000,0000,0075,0000,0000,0000,0000
8177	0000,0000,0000,0002,0000,0000,0000,000b,0000,0000,0000,0047,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,006d,0000,0000,0000,009e
8178	0000,0000,0000,0003,0000,0000,0000,000f,0000,0000,0000,0042,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,008a
8179	0000,0000,0000,0003,0000,0000,0000,000e,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,008b
8180	0000,0000,0000,0006,0000,0000,0000,000e,0000,0000,0000,004d,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,006b,0000,0000,0000,008c
8181	0000,0000,0000,0008,0000,0000,0000,000d,0000,0000,0000,0040,0000,0000,0000,0021,0000,0000,0000,0000,0000,0000,0000,005c,0000,0000,0000,0085
8182	0000,0000,0000,0001,0000,0000,0000,0010,0000,0000,0000,003f,0000,0000,0000,001c,0000,0000,0000,0056,0000,0000,0000,006f,0000,0000,0000,0087
8183	0000,0000,0000,0006,0000,0000,0000,0018,0000,0000,0000,0041,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0066,0000,0000,0000,0000
8184	0000,0000,0000,0008,0000,0000,0000,000b,0000,0000,0000,0042,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,005b,0000,0000,0000,0000
8185	0000,0000,0000,0008,0000,0000,0000,000b,0000,0000,0000,0053,0000,0000,0000,0026,0000,0000,0000,0055,0000,0000,0000,0067,0000,0000,0000,009d
8186	0000,0000,0000,0001,0000,0000,0000,000b,0000,0000,0000,0050,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,005c,0000,0000,0000,008b
8187	0000,0000,0000,0005,0000,0000,0000,0010,0000,0000,0000,0051,0000,0000,0000,0037,0000,0000,0000,0000,0000,0000,0000,005f,0000,0000,0000,0098
8188	0000,0000,0000,0003,0000,0000,0000,000b,0000,0000,0000,004a,0000,0000,0000,0028,0000,0000,0000,0000,0000,0000,0000,005b,0000,0000,0000,0095
8189	0000,0000,0000,0007,0000,0000,0000,0012,0000,0000,0000,0042,0000,0000,0000,0037,0000,0000,0000,0000,0000,0000,0000,0069,0000,0000,0000,0000
8190	0000,0000,0000,0006,0000,0000,0000,0009,0000,0000,0000,0042,0000,0000,0000,0039,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,00a2
8191	0000,0000,0000,0001,0000,0000,0000,001a,0000,0000,0000,0053,0000,0000,0000,0023,0000,0000,0000,0000,0000,0000,0000,0084,0000,0000,0000,008e
8192	0000,0000,0000,0004,0000,0000,0000,000c,0000,0000,0000,0053,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0067,0000,0000,0000,00a4
8193	0000,0000,0000,0004,0000,0000,0000,000e,0000,0000,0000,0043,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,0073,0000,0000,0000,0095
8194	0000,0000,0000,0007,0000,0000,0000,000a,0000,0000,0000,0051,0000,0000,0000,0035,0000,0000,0000,0057,0000,0000,0000,005a,0000,0000,0000,00a7
8195	0000,0000,0000,0006,0000,0000,0000,0014,0000,0000,0000,0042,0000,0000,0000,001f,0000,0000,0000,0058,0000,0000,0000,0084,0000,0000,0000,0096
8196	0000,0000,0000,0007,0000,0000,0000,000c,0000,0000,0000,003e,0000,0000,0000,0023,0000,0000,0000,0058,0000,0000,0000,0073,0000,0000,0000,008b
8197	0000,0000,0000,0002,0000,0000,0000,0009,0000,0000,0000,0051,0000,0000,0000,0037,0000,0000,0000,0056,0000,0000,0000,005e,0000,0000,0000,0091
8198	0000,0000,0000,0005,0000,0000,0000,0011,0000,0000,0000,004f,0000,0000,0000,0039,0000,0000,0000,0000,0000,0000,0000,0066,0000,0000,0000,009e
8199	0000,0000,0000,0007,0000,0000,0000,0018,0000,0000,0000,0042,0000,0000,0000,0035,0000,0000,0000,0000,0000,0000,0000,007d,0000,0000,0000,00a7
8200	0000,0000,0000,0002,0000,0000,0000,0012,0000,0000,0000,0048,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,0000
8201	0000,0000,0000,0008,0000,0000,0000,0011,0000,0000,0000,003d,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0062,0000,0000,0000,0000
8202	0000,0000,0000,0002,0000,0000,0000,000e,0000,0000,0000,003e,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,0000
8203	0000,0000,0000,0002,0000,0000,0000,0011,0000,0000,0000,0049,0000,0000,0000,0030,0000,0000,0000,0058,0000,0000,0000,005f,0000,0000,0000,0094
8204	0000,0000,0000,0008,0000,0000,0000,0012,0000,0000,0000,004d,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,006b,0000,0000,0000,00a1
8205	0000,0000,0000,0005,0000,0000,0000,001a,0000,0000,0000,004e,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a5
8206	0000,0000,0000,0008,0000,0000,0000,0016,0000,0000,0000,004f,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,007c,0000,0000,0000,0000
8207	0000,0000,0000,0004,0000,0000,0000,0009,0000,0000,0000,0048,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0064,0000,0000,0000,00a2
8208	0000,0000,0000,0004,0000,0000,0000,000d,0000,0000,0000,004b,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,005e,0000,0000,0000,0093
8209	0000,0000,0000,0005,0000,0000,0000,0009,0000,0000,0000,0045,0000,0000,0000,0027,0000,0000,0000,0059,0000,0000,0000,0076,0000,0000,0000,0000
